former_outbreak_code,country,ADM1,ADM2,ADM3,ADM4,city_village,exact_location,includes_health_facility_sampling,start_date,end_date,outbreak_year,outbreak_month,human_cases,livestock_cases,outbreak_type,n_human_cases,n_livestock_cases,n_total_cases,ref_name,ref_DOI_URL,WAHIS_ref_number,notes,GPS_x,GPS_y,RVF_presence
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.20366106580284,-0.7940740942008071,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.75223247343287,0.31849794224724604,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.048834776692104,-0.5167450923018698,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.15495097775129,0.8957266447555733,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.64878775415322,-4.119195818281841,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.06700655596021,0.4216344533380147,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.103286041763702,0.15987968743017356,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.813832735984285,0.22876445203087972,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.229130663251283,-0.6504461096225289,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.91922099558677,-2.492751661914168,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.501416778465508,-3.321080760085484,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.84657364664794,0.6955752158138125,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.61801653208096,1.883790385934746,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6535222914167,-5.416200257754539,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.802139018576913,-1.3221725936288131,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.718744118942425,0.8483661921740868,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.80702804339624,-0.9353682723834424,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.96460129447903,-1.3933993831332474,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.190458568561986,-0.3838442090019435,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.866019342892116,-1.1203742438179232,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.71260331801218,-1.2332768796538234,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.91174815317889,2.286336447214707,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.38591583688395,-9.340206602714725,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.23402979360933,0.6052306237026165,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.78760532866194,0.2165120851253213,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.60037780527104,0.3664624205228197,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.331045016017754,-3.6682112713949535,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.64997522551567,-1.1634749683969818,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.985002198093582,0.892621784508856,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.63621285131085,-4.96079184138675,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.62668084726903,-6.776350294603395,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.90423142043874,-3.3814388597094984,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.72911365967788,0.6689074110598943,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.06054145272551,-3.830543959773242,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.20182138355644,-6.775547501489248,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.500338607052505,-0.5067880180407778,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.03330843063499,-0.9008717154070857,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.854504776528735,-0.536468702969585,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.88778463324416,1.895645305992267,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.50043632271701,0.7144985562125289,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.89886828841021,-1.0235977605532498,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.16299829034641,2.04459197189926,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.16725485494633,-4.611266631921256,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.149146881761666,2.972571632344084,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.19295390309418,-0.9622240387860255,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.69138510064611,-4.0085275637221836,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.680365864984935,1.6568275341759668,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.166630922799236,-6.904435395009177,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.52318038162,-1.5949715134380875,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.025688336455893,-1.2410519766745158,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.035167114743196,-0.7698298727108315,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63874166863583,-10.692769191087056,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.741299543677215,-1.3006216973125555,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.709694578488914,-1.2682337362442357,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.89090999504164,-0.5572347149569452,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.78672461712463,0.20159105156656712,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.646124809730104,-0.3489266777701274,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.741551748372157,0.9039823301968034,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.630758417752816,-0.69375572175218,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.215912787556114,-5.99647001926999,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.82977187232077,-3.8734124066203997,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.52423600088223,-10.43335643438802,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.565542352950445,-3.3095680497190454,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.814373506545486,-1.339049458771848,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88533536399289,-1.5207608183530676,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.89092354946188,-1.269748042048422,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6152445643112,-4.376074599274597,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.3623033331649,-4.58931341591357,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.73211641252857,-3.4451052071651573,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.11275662578022,-4.5912966213679045,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.982709732907832,-3.929552046759993,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.53348347387704,2.852517788383351,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.366841126894975,3.2425758220900534,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.24061523101604,-6.85237870493209,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.830928890443964,-9.45691490427523,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.43609748498615,-0.39853746267489987,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.42486713679392,0.6272397689691973,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.15617394067231,-0.4862189067604914,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.18973510417661,-4.07763669396291,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.328201926926475,0.03449723246527201,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.45276751323837,-0.42131861755276306,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.12364249396294,-6.598735373058254,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.83635689985823,-0.3821658079069108,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.96174122029529,3.9055725826907715,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.716227326776924,1.2396006303810088,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.87224575789103,-1.215580928259669,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.00669102855998,-3.1344083132924463,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.44545961658588,-0.8992049740209886,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.80648229355769,-1.7091744764377423,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.41128088972571,-7.771658192177448,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.213914459214244,0.9021173721528714,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.206728743585224,-6.095908438730555,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.82514385134177,-0.8967469104589343,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.35302351956683,0.30042094491273663,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.518958294019114,0.2622304978584131,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.26449105033147,-1.5776525276358644,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.664254612427136,-0.9584491868942138,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.48079654366982,0.867401606158167,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2860903210453,3.1245050543753377,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.15396830319467,-6.904819196997815,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.18792366445221,-0.7576737761331547,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.7633099406007,0.4636806833381686,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.283710281521785,0.48826044883588066,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.54699945239506,-1.2655240690038545,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.59703104686148,-0.45722940817799884,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.010218625133476,0.4637695623902665,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.83478232381168,-1.1877770834444692,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.058730269580465,-4.405977543718161,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.863614530188123,-5.146851911984721,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.573575140774494,-4.0319741828729985,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.50191437040922,-0.9592809365484808,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.472174751816794,-0.5780678463938449,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.985871192457864,-5.593168925442974,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.835799945869574,1.1703760225477657,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.67731195504119,-4.446283786172056,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0974771334654,0.6809273399658391,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.151920470061796,-6.893411702457485,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.31906129303584,-3.2352135232043726,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.81849504463221,-1.2659577010727314,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.68728934895093,-0.6507548784911982,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.88285293898856,2.7635411626860567,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.427258585746564,1.178132803574882,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.77626148477624,0.5267025022322775,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.43519999778753,-8.914396342183352,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.487190211542966,-1.955352433508218,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.295602270889027,2.5524697635867737,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.46841741007133,-0.948715893278898,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.58974579998371,-5.6390945790351905,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.75989022152694,-8.779532419780134,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.16502223065085,3.6934668179964434,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.81201839807134,-0.18027574077043998,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.99608218324721,-8.420490797287423,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.86642640388843,-1.2797870130783089,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9311291048769,-4.541757674308331,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.622828338927754,-3.867042834913091,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.913726756816814,1.5299011354302587,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.1567430637777,-4.593725438190195,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.565263903391326,-9.55156384952001,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.302913137024746,1.2463807119380186,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.973434025084146,0.17919539017117644,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.989631232943317,2.588419185034753,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.077971441353064,-2.970353032659009,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.84037727442726,2.0698582761503683,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.33917595015568,-6.3581184001490065,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.98312715609986,3.2662115785214927,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.249281098883767,-0.7687484300476578,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04263102371091,-6.788867110791507,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.767433338208754,0.3494522922097655,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.67315474100373,-4.069550813495952,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.49041325084983,-4.363617381356029,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.11392549901891,0.8449562339911149,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.60348360852805,-4.918340453319473,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.896584251499746,-8.832911722355917,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.70224924125748,0.5369144524627575,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.80280223594747,-0.1258846892772829,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.012106007219224,0.4197240694609982,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.32543886328932,0.7881757928666163,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,June,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.88723509387347,2.225316972792195,0
