former_outbreak_code,country,ADM1,ADM2,ADM3,ADM4,city_village,exact_location,includes_health_facility_sampling,start_date,end_date,outbreak_year,outbreak_month,human_cases,livestock_cases,outbreak_type,n_human_cases,n_livestock_cases,n_total_cases,ref_name,ref_DOI_URL,WAHIS_ref_number,notes,GPS_x,GPS_y,RVF_presence
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.250174962723406,2.8461413382302667,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.282120117289026,0.7961165702873287,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.81017523509413,-2.8826470244452973,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.71240453903448,-3.9179305757067113,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.646612102711046,-3.1643138450922224,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.505526797886716,-7.990106032825123,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.60290693748976,1.1962421820967037,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.281650070025364,-3.4366790860147223,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.136644382264556,-4.655660171411978,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.19347182912753,1.3382192599076883,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.70729355416262,-3.1711571870879065,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.78481599350151,2.198619278235823,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.637541755832125,0.2302376475836997,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.196895711940805,0.6082153091035185,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.64843037055302,-0.734030609267221,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.067597286428413,-4.7190246286615976,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.18519262187766,-0.582002052149859,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.902674233494338,2.7478283641411165,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.62523846740758,0.04413998538710063,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.907697341726948,-5.26270690759289,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.97928927140505,1.689318326424013,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.8220392260429,2.288013510854347,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.417102877741378,-0.4717477094066075,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.525402563820066,-10.722431757942019,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.441936437013414,1.1733612963226792,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.02817323265676,3.762553050878648,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.28974814461934,-3.272798240040808,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.18629961904372,2.4447951103621235,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.497938437001245,-9.11459541504922,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.14196724837725,-0.5545479769039542,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.42545380127268,-1.6081917520198203,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.81118090581926,0.03210116465064516,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.47376847767932,-3.5909034018029424,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.388322796354394,-3.255498507837336,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.24336431444391,1.2216789708306872,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.97015356639363,-1.0400127728535489,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.420942834163256,0.43745405880287364,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.45820492674054,2.0265958211759623,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.385147482498255,-2.542652796861138,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.7141475534804,-0.009255496474896954,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.51326114017091,-5.462891779950109,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.678487278251378,-1.3448358889672707,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.421925883295884,-1.4221019139175448,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.66785228182757,-4.84020516053106,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.38003397126839,-5.806719590821304,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.70653352041652,-3.2289856742385346,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.109837549672626,-0.7526694557895546,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.451175118827585,-0.817611765519331,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.04833807779943,-0.49316289154706533,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.228331019987436,-0.6887944835117439,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,September,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.28409931605179,-8.621247139475834,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.23365494358781,-0.9488092339894866,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0925021328556,-10.730788161614763,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.596395243164935,0.30852905710595074,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.40014916171593,-1.2282028876218694,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.808863729570305,1.6896184450525094,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.23136835172968,-4.426629730150519,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.402073420935398,0.5316699122335484,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.57495596632557,2.291672366731668,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.804796413471934,-1.536859770106027,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.09104000660786,-1.0350473482325486,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.94527692361542,-3.156459526644225,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.62308002099551,-3.458561417869139,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.39345271240455,-8.401373919030469,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.74127915208811,1.2462089270265597,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.0484609380578,-9.310606031255338,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.87724300921352,1.1427851648934704,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.95984710497046,-3.2527571887342384,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.08008359562956,0.26285606727495986,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.82204356017562,-4.043471699131785,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.74212054695043,-4.622812928875366,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.67507133767941,-3.545822929687132,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.354733050191626,-11.479480897345457,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.95402596091736,-1.4093779588518882,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.15825804843142,0.8496503061624926,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.72092222280918,-10.39676733294542,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.304935680888605,2.8585314317239314,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.48526387847185,1.6161791370897465,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.67165800448082,-3.4064958981115203,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.77104238828374,-5.299307580041511,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.505722878221434,-5.058443635639865,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.04687885456177,0.17061816199457494,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.80712728455742,-0.4683725535748898,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.35419751016114,-5.123973609045235,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.61084167083222,0.6931714791806285,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.831079830776446,0.47879394887909277,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.09655770675164,0.34132681508977225,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.228100311226456,3.1332382143521125,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.254211517537875,-9.026216888087198,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.367085165666275,-2.8895358275944916,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.952337774333635,0.9517853559337888,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.660465866164316,-3.3779342014174034,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.93842387632274,0.3480980633332012,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.969613848178426,-4.910783915659219,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.742828727682365,3.5703535847194554,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.073058124032116,0.2779738805209578,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7595972892906,-5.416632631399963,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.24043554483022,-0.02614840562894039,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.35295962790843,3.128711279994926,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.393574189833224,-7.811377132442863,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.8071803041016,-0.7282432482223865,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.323536338160444,-1.824059786346583,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.91314607386401,-0.8787881666213885,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.877512376796233,3.2558233426467775,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.73680435725644,-4.585289509179879,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.54446677465071,1.8135135916091312,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.79800736401813,-9.034084671302615,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.96015561768049,-0.12943033581686872,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.03998110476533,-1.4018520975340367,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.882230858495085,-0.8685649876616729,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.02835780625854,-3.1653945194865267,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.777730120716548,-0.7441281238497558,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.407831354107486,-1.0116303748890374,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.464150651777175,0.07673484139172947,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.533790573460294,-9.065848704951097,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.14563786733392,-6.326638599095053,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.37207449192842,-10.968496393147984,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.677526510710607,2.8031118758477658,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.398257850836195,-5.029340630790835,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.33043377690484,1.5863788369829463,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.591190452931926,-0.14982065653540988,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.31974817477944,-4.136722185679037,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.15527324694948,4.916678481243724,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.654378638565937,-2.6947468178535208,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.559848091867764,-4.4917285346798925,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.542055053027205,-10.103163828557435,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.33550455406853,0.9820127139419963,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.81871325875983,-0.7862739993941847,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.83926067748884,2.6082083704981183,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.360117111415228,-0.5614859937160183,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.42418146333465,0.4022598177644284,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.92947274169226,-10.765772441833223,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.893742957464816,-7.399790641459192,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.05288362786524,1.3194840744862821,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.537199470973196,-0.4578929974383341,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.11823900411838,0.6345927563282105,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.38950725409281,2.9490617036202846,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.01199711375328,-0.20343458937341305,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.02995968339578,2.760136284798518,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.665109769462546,0.6044332875319902,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.45581585818049,-0.8112287342541811,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.41362733461042,-1.212582304513259,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.033055290174296,-4.903189967376257,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.25399229041263,-5.2009550655050445,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.101839526956134,0.965566076357137,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.74285147618697,-1.4251938540592757,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.99963132832589,-0.027127072869594315,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.74008934882005,2.498414905547381,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.32204264328855,-0.6451990351239691,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.09890226009109,-0.6214275622696156,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.53964564240306,-5.946523846039765,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.56377612007007,-1.045837077387634,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.97223722619626,-4.775222779459029,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.80689627112783,-3.349289539643578,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.60789946573594,-0.7079165605745247,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.049944749472594,-0.9811351438047091,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.260733327054204,-0.44355769479414286,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,October,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.37244442389736,-0.012083532444772132,0
